id	kids	mothers	
60403	445.070831138	2560.87957975
50606	889.73022354	4905.50167547
10603	1677.54192481	10007.6706864
12702	1709.37163612	10126.8800105
60201	1944.26119743	13481.8344305
50703	1102.59939798	6310.35841193
20702	993.800089265	7639.01440162
30503	1578.08655137	17208.5627654
30804	453.143879336	2255.55089229
30601	1264.23546713	8889.54060722
30102	1811.74128825	12631.2695558
21304	4134.40038212	23471.2813409
49797	0.0	0.0
51002	646.72241034	3655.77464873
49999	31.3011722878	340.429646273
59797	0.374099941791	3.74670431016
11902	1627.64153265	8920.10645504
11701	776.919211101	5435.50028091
12002	1703.59643079	10571.5170469
51103	1112.96103414	6002.34119959
30203	842.511735225	6806.67851678
21401	3575.9421647	22848.9853538
30204	1351.35485615	9170.1276746
20303	1835.41269109	10903.4903983
60101	593.15771304	3243.19976597
20401	1174.13905046	7329.93158102
31802	5028.11265724	34177.5386835
10503	2014.31257715	10547.5046512
20803	2885.924259	18725.8276075
12101	2036.67180905	12848.0189551
40201	872.596018027	6043.83619243
31101	341.913344626	2149.48309196
50705	3876.3783335	22136.5776252
11703	2080.22279437	34869.4706253
10402	1902.94646416	11860.0970692
90103	24.8235834444	46.2232869073
11003	792.620742492	3773.02759197
30501	534.790896305	12279.44027
60401	1194.75668184	7413.72934457
30603	670.641833354	3960.99151277
99797	0.0	0.0
21101	2904.89449316	20829.115515
21701	809.112903889	4895.11683398
30901	1311.29097554	10904.8070973
50101	1390.16235047	8013.407927
10701	1949.09491272	12068.9862803
70104	1310.82873169	6226.18619084
21603	1505.70872779	8981.37161144
12302	3215.88846579	19599.713739
80108	629.184528544	3463.49652939
12102	1422.08239083	9300.56615609
12001	1463.10910408	10491.0554419
12404	945.22080263	6562.74338229
12801	2661.96173123	17974.2493009
