id	kids	mothers	
30803	119.651701637	559.209111929
10105	16.769810597	78.1246479864
50607	13.2497750115	121.889870021
10804	41.1098980602	138.33452614
80104	37.2644501579	183.486146357
30502	19.4946145203	165.580660377
51003	64.6178851801	347.85164279
20605	40.6080890768	555.111812525
11603	109.284247059	509.688512663
60202	9.99831764164	42.6983314233
31603	18.340067775	171.063020437
10501	74.0002888262	353.461895202
12405	45.9286052423	207.155535121
10901	35.3104310994	151.927422144
51101	9.22768637311	65.6102808439
70103	26.7734583441	154.145421623
21105	42.0231388036	263.084649454
50302	44.7453729961	509.069023916
31106	77.1813165148	381.482488127
31902	112.208617508	414.577827652
40504	4.70150633329	45.9868368005
11303	51.5861208688	264.233993066
80109	28.3615390399	74.6419036532
40203	29.453315444	187.141053703
31305	43.2362931498	184.960789147
31304	45.9064818278	200.949515874
20703	21.3073570736	167.982555872
60103	19.8303084317	122.417832991
21202	53.5265311185	284.807876997
89797	0.0	0.0
11801	63.827663108	598.479536179
31503	15.7704516181	77.4605496512
31904	28.5821546614	179.681522937
40703	40.1194441564	213.034187737
99999	0.0215751851539	0.129451110923
11501	20.1499991385	154.919705896
40401	42.5743231656	233.558125121
31701	81.9219431982	511.395926109
21201	43.4287539129	219.778716801
50605	18.4102715755	136.689669093
80111	0.0	5.33913915275
20102	10.0694820658	64.7151714915
10802	71.1301392599	280.646035241
21005	101.426001163	454.628867545
20302	66.3458764156	430.329852999
10601	55.2343096525	257.430940552
30910	18.7247707998	218.319887224
11201	54.0731408766	275.53198973
70102	81.5674337829	378.976406572
19999	1.71746154585	128.029076914
30403	12.3007220349	189.999606025
31201	60.526015934	224.969436869
80105	23.0305795127	207.439315028
31004	91.2570283022	426.017159482
90101	0.0216077016015	7.95398778986
30805	52.3139191445	248.840035519
60106	5.81496495294	33.2628387409
21302	31.9103539097	189.999926834
40601	53.2131210133	288.681952251
11503	9.31207361108	60.8926453501
12301	25.7418788616	121.018260517
89999	0.086430806406	4.58252780962
21305	153.415053959	613.196251297
40702	27.2530392441	120.672126253
11102	28.9338297175	160.76132819
12501	49.6289499403	330.996241629
10401	31.4288565357	179.321095725
40602	131.84850579	685.635984888
10702	0.0	0.0
31801	221.437104984	642.75434074
11903	34.0197825421	260.892301829
50301	13.9399726583	130.401675201
40503	9.61902094044	55.4604158181
69999	0.10800599156	4.87413681906
11802	66.5325254413	579.528985533
30504	18.9490269369	214.207782792
10903	19.9348025929	121.34659813
11502	3.16238249518	40.0562386396
10704	38.3941052844	302.319584339
20103	8.58953662832	42.1495280809
31403	30.9288340295	123.144818818
11004	75.7163809289	292.318932453
31303	6.36185638574	46.8748544431
50102	57.1034918419	291.424977355
20505	20.9636829799	103.609540032
10602	39.3068752184	185.415351671
30306	15.5670157928	144.658451453
40304	78.2599443431	353.403678116
30904	6.55619278574	64.0761793228
30908	23.5019188102	164.407898058
10201	62.6628937664	377.446079466
30303	23.7654848276	213.352544955
20402	18.3504451491	97.0314804487
31401	21.5330631746	172.351885359
11602	32.6337800623	180.012067533
20606	17.6008864134	295.505678056
11002	48.7277861335	131.051281303
10703	39.4513705167	185.87388442
11302	7.15139757892	51.8711169158
30402	8.2554185998	70.2999219634
70203	452.050031735	2340.58203885
10103	4.59499663333	51.9345024523
40205	17.4567055079	139.377695565
21703	15.8994432101	78.0764859909
40104	7.69578285833	71.7887114728
59999	4.77409878376	64.7699515671
12503	94.7110923644	438.532297476
51001	438.36431053	2054.96363707
12401	24.0257439516	126.237474971
21502	43.7157174535	168.611640279
79797	0.0359586419232	0.215751851539
40501	9.78877618391	66.3492791265
70201	389.799740033	2223.81990787
40101	5.1617231042	103.808756968
40102	18.3796158567	109.212591966
60402	18.5292521731	78.5662962773
31501	767.030268552	2923.81644161
20602	13.9750874383	169.325543558
31202	116.218970997	583.40737034
21704	21.3994699027	112.775581608
60301	3.71387804482	22.1342750838
40502	5.2937291455	37.8482662205
21601	16.0475657533	83.0393471763
31607	26.2873476963	108.237500297
21501	20.2781119997	122.63649576
60102	11.5215963255	103.501325064
50901	29.2949518036	157.348954085
11904	50.6513473793	379.640665252
31302	77.4346256058	267.174900408
60105	9.52859143543	124.040073605
39797	0.0	0.0
31502	186.701942999	765.808513486
10202	65.3791031994	410.828333236
30401	7.88748711551	61.600856625
11202	60.6227136064	281.806716243
60104	10.7040658684	57.8331535086
80103	1.24811045129	7.75908663886
11301	40.5008485587	190.025024143
11103	48.1652639005	427.984535498
21402	42.4979755554	271.063998346
31003	69.9057590395	395.799095364
30605	54.1293656483	233.437341485
10902	15.1453760611	99.828311835
50601	51.8813416874	253.314029383
40701	13.3271641888	81.5525095506
29797	0.0	0.0
90104	0.258987014372	2.49612311318
31602	34.5692819387	160.517077189
10805	33.460457137	151.108313193
80101	36.2398816776	272.717556428
20203	5.80019994377	26.1682111137
50501	31.8106423782	229.499765145
12701	57.8796766843	312.381627809
30101	23.7564205915	155.351479854
10801	23.0209220375	81.3356960237
31903	26.6540470316	135.163069811
11401	50.759397946	264.878277849
31002	33.4494804034	182.092526852
21002	10.2150537899	52.7507823554
40103	5.65611052767	45.2390917929
30909	20.1706601977	216.253709357
11001	38.0830331207	157.552051529
10303	33.1851275372	156.672207452
31608	5.24029319015	42.5796813327
10106	14.7289659725	80.1951084675
10301	27.0046197509	149.260227126
50603	25.6431257669	246.400418658
50902	31.8481688885	162.02362089
31104	17.7661526225	127.023070863
21204	92.6276733123	489.483803435
20607	39.9111964775	441.980318278
10803	0.0	1.83532908376
60403	7.40780354636	37.3519463948
50606	24.126882097	66.8087022915
10603	53.9243884736	183.035980579
12702	70.5296198019	432.957832247
60201	45.3396317278	221.420089911
50703	26.5873866387	131.318758748
20702	13.6441155465	119.577638892
30503	34.6975196988	457.529222202
30804	11.5263587773	45.4321246398
30601	54.4061137118	345.136048094
30102	41.8696766125	187.66881795
21304	81.9886078762	491.595513862
49797	0.0	0.0
51002	111.406146534	557.887700807
49999	2.17353309202	24.7455146971
59797	0.0287669135385	0.172601481231
11902	86.009261056	375.719684608
11701	22.128353916	166.389035015
12002	23.8285437622	221.269889809
51103	144.473223015	732.610546192
30203	17.4564598047	165.323020327
21401	50.8535152582	366.921397324
30204	32.4611821457	203.091417142
20303	21.4397300319	113.837510516
60101	8.91275000007	52.8176612113
20401	25.1206394472	144.226036306
31802	200.418836781	1207.91071896
10503	63.0392248286	319.24288195
20803	31.3377922655	228.605759073
12101	28.8480889003	253.598117064
40201	8.65378821851	78.3099183543
31101	7.10251708004	37.0791141068
50705	72.286891414	373.314600114
11703	79.1761970006	1555.2613707
10402	46.6878510026	266.342410667
90103	0.108038508007	11.1300926497
11003	64.2447252751	261.52840462
30501	17.8052493519	430.656113353
60401	19.2858496536	113.079188117
30603	165.864330691	723.409389184
99797	0.0	0.0
21101	39.3765254263	229.82692461
21701	12.6094673659	95.4834952342
30901	20.5483837619	230.210908552
50101	20.0580220178	123.548758513
10701	35.8899681865	164.820509566
70104	43.3156064958	208.35013828
21603	51.7337010253	200.582582364
12302	112.351849463	611.191439824
80108	17.0282034269	53.637699453
12102	24.0461704789	124.471402745
12001	37.3509798336	228.956636435
12404	12.7134067346	132.718726728
12801	37.0204914254	215.278125095
