id	kids	mothers	
31503	12.6857880895	147.915777731
31904	41.8279703162	409.185037858
40703	81.9642199679	848.150952098
99999	0.409928517924	2.45957110754
11501	1113.29194613	7018.90157325
40401	301.440788629	2656.87506081
31701	252.465575986	1955.60447081
21201	159.07433699	1216.27241127
50605	146.588603951	1173.30111926
80111	0.194189423203	6.50427569197
20102	11.6663934419	131.293822063
10802	42.3840781112	233.381372948
21005	553.922596872	3715.62861863
20302	284.859649929	2582.6415325
10601	79.8391245154	549.592881164
30910	137.397021287	1847.44567294
11201	70.7079556189	660.300926628
70102	330.483494497	2600.52754347
19999	9.60590498722	450.325285644
30403	212.681457389	3787.19603008
31201	63.8537809395	640.771564044
80105	117.898355547	3461.96194056
31004	658.799274983	3359.43388589
90101	21.6233396435	160.846795925
30805	127.7533437	852.660799139
60106	9.11085248455	80.9813487288
21302	286.443447163	2315.78344716
40601	59.9476026777	424.130479324
11503	13.9726929916	121.4728583
12301	105.576105575	813.948628789
89999	0.56108487979	22.4463865061
21305	1932.38665197	10672.0250297
40702	71.9950943376	581.422986975
11102	82.2593007915	542.176154625
12501	1207.72183805	9390.34370547
10401	23.0690782217	268.903571958
40602	40.9792224028	210.650690667
10702	0.0	0.0
31801	35.9632145169	296.045390319
11903	1303.12286137	12008.0497706
50301	166.176934957	2062.9026515
40503	11.8647093942	123.296762793
69999	0.0863982899585	16.2567134494
11802	523.842144698	9564.43529228
30504	76.3783522966	1800.45128592
10903	73.0211011363	242.347210461
11502	47.4452565648	368.105002645
10704	242.83016657	2665.1478004
20103	13.9857155187	130.230991879
31403	92.5561609428	743.932373868
11004	85.8232544532	690.707814103
31303	21.0492353614	149.558036048
50102	206.219214969	1470.06890087
20505	26.3716195784	325.555984443
10602	89.7867447362	531.489079447
30306	672.427974885	6012.18257572
40304	201.04271696	1561.671702
30904	7.74284923057	151.920141716
30908	194.28552213	1898.52983259
10201	274.108631458	2042.27773731
30303	558.55169825	5761.95168479
20402	36.5079388776	246.692456788
31401	88.2768577701	773.853209913
11602	547.963161893	3511.84975976
20606	118.380644322	3329.45491053
11002	42.9758364168	233.084130357
10703	123.780504823	691.520639154
11302	14.7385011111	91.7398329187
30402	97.3204401828	952.73088349
70203	25.0707285735	193.159056359
10103	6.27855942808	179.284804028
40205	156.38666438	1153.66422826
21703	23.5041030209	227.785778418
40104	209.079632005	1710.83721321
59999	6.13395601149	146.442813689
12503	961.372327399	7519.0505861
51001	67.7106148072	667.057852156
12401	70.8787088137	712.962670368
21502	125.616750136	719.145344008
79797	0.0359586419232	0.215751851539
40501	17.6164627628	181.508895033
70201	95.542348962	869.961633506
40101	46.5058607579	2893.91789241
40102	51.3534389547	507.627969091
60402	25.2196160489	297.47138805
31501	52.2823284065	337.733133665
20602	89.3974555651	1301.85481876
31202	209.816635435	1494.31431434
21704	40.3991449495	511.192689361
60301	5.03052837391	30.0341770584
40502	11.2779286657	100.521004328
21601	27.8538981619	211.258526567
31607	37.950649318	429.946134119
21501	67.2221676517	444.645119133
60102	34.5421735061	353.2339491
50901	82.3745242552	683.624926963
11904	843.803572823	9697.17869896
31302	130.801162591	1510.71589704
60105	106.789294764	1793.8823458
39797	0.194274215728	1.16564529437
31502	97.1248073511	547.208569766
10202	199.298472305	1370.55350471
30401	146.826634631	1096.9610787
11202	66.9419954233	538.181970808
60104	58.1986069009	349.48723864
80103	2.43496749588	14.8802289064
11301	138.821961439	748.328262932
11103	233.329481653	2834.01845877
21402	119.375809785	1046.84410008
31003	216.532380801	1443.30863314
30605	59.1455156156	409.826342399
10902	10.5777662749	66.8025874832
50601	404.440880489	2349.04145481
40701	31.7515551295	243.333470825
29797	0.0	0.0
90104	20.6362815921	84.7671517298
