id	kids	mothers	
60202	9.99812254297	42.6971608312
31603	15.8784012715	145.119921293
10501	25.1849348112	97.040354376
12405	102.287507592	312.926440423
10901	50.4406172706	162.980704239
51101	9.18494320926	57.6538741798
70103	17.3195461094	88.7470231852
21105	57.1908640666	335.215566793
50302	39.0745354534	764.071587109
31106	129.486975259	550.076514087
31902	21.7228048215	113.735002949
40504	4.70150633329	33.524794919
11303	51.4028069994	300.239657672
80109	30.4112008125	131.319788274
40203	59.1180081562	433.828948225
31305	18.250252517	135.23256282
31304	22.1813519633	156.422159216
20703	42.1519282109	267.904077406
60103	67.2925805735	249.666500766
21202	156.391776822	853.273334023
89797	0.0	0.0
11801	58.8741212176	636.011012852
31503	9.49412653372	41.3499139274
31904	18.6176631774	135.177958845
40703	52.0165884651	152.826683705
99999	0.0215751851539	0.129451110923
11501	26.219921594	271.161294097
40401	132.498572391	499.830442385
31701	191.357389731	681.384503768
21201	186.042746718	533.032384685
50605	54.1265698739	189.918173755
80111	0.0	6.84077203946
20102	9.89668273539	63.6783755088
10802	19.2486361899	96.7365137329
21005	225.956086844	939.196182793
20302	124.977806291	576.643599541
10601	39.739554168	208.365590158
30910	19.7392102068	221.799770544
11201	34.5437593221	218.806809629
70102	82.1225166436	422.214540971
19999	1.73893918166	114.589458534
30403	15.7916364107	172.679421825
31201	29.4717458342	159.626361938
80105	21.5683152226	251.501183439
31004	228.843203826	839.022373804
90101	0.0216077016015	7.95398778986
30805	67.397068921	191.914180502
60106	5.94442456843	34.0395964338
21302	54.8193947855	353.361255319
40601	41.3736493911	149.025874659
11503	10.7945287755	53.2645719373
12301	29.2776002135	148.303543621
89999	0.172601481231	5.09955185856
21305	699.094416118	2484.58871741
40702	40.4694234125	139.153691679
11102	25.4949984383	108.399787569
12501	91.6909614579	633.085615531
10401	16.034951295	97.3335007319
40602	22.306916482	94.2243581402
10702	0.0	0.0
31801	16.405546494	85.4435475863
11903	49.6079360575	338.007934711
50301	17.8256073042	201.835726733
40503	9.64049857624	47.7690222694
69999	0.0215751851539	4.35555198063
11802	66.507119892	598.347358966
30504	17.2671322924	190.120764051
10903	17.3163942883	90.8895400532
11502	4.06896998827	47.9521271162
10704	41.8855889944	344.167904409
20103	8.28722115405	40.3356352351
31403	13.7399668955	90.1801733805
11004	45.7014765307	195.028199257
31303	5.52015127634	31.7986502436
50102	85.6115431402	359.635949632
20505	18.8545434719	108.082407787
10602	28.4604020879	181.143137867
30306	56.2763293084	260.045025542
40304	79.9521603841	368.867511951
30904	5.97289514867	60.5763935003
30908	21.2784946732	183.091048166
10201	64.2934703682	351.949345734
30303	17.9235759775	300.775354699
20402	18.9117223771	93.1303129976
31401	26.3088803888	144.799852259
11602	57.6903006208	410.084244663
20606	29.5380464896	404.127670025
11002	19.7037367991	88.778224717
10703	23.0568698318	156.673005446
11302	6.97879609769	34.7915808895
30402	35.0452943809	61.416677161
70203	18.6462137961	75.6396872713
10103	5.06978077251	50.7728178701
40205	23.5612038907	230.362124931
21703	26.8167640386	83.5150954938
40104	17.4911147674	154.608992525
59999	5.33499981994	61.117176304
12503	234.162589454	996.758074628
51001	48.1049123469	211.836431351
12401	17.1828212236	113.124042982
21502	31.9973996185	159.504732812
79797	0.0359586419232	0.215751851539
40501	9.68122117034	55.1766768248
70201	36.1933432475	322.911558282
40101	6.218489964	124.564797072
40102	19.7184309193	115.221006914
60402	16.8603828977	73.0573966797
31501	24.0652537345	117.720793291
20602	21.6097251635	242.703945269
31202	64.7086216894	347.727576392
21704	19.6034680906	111.273596263
60301	3.67085774031	21.8761532567
40502	5.12067243399	36.8099259515
21601	16.3930288473	79.0965416147
31607	14.7822288398	90.7173676134
21501	20.6455362239	126.122047337
60102	26.7369462074	92.861799039
50901	25.8982081385	144.126694301
11904	58.394906294	495.803945822
31302	74.2281382572	201.201259029
60105	17.1270619963	165.987693035
39797	0.0	0.0
31502	27.0264119645	132.042800851
10202	49.5871359183	301.610044546
30401	11.797691313	55.3490060047
11202	30.8077875791	183.098135035
60104	10.984422963	52.1480769896
80103	1.24811045129	7.75908663886
11301	28.0794683428	140.597733385
11103	77.751666421	485.396444868
21402	49.8222676945	294.824550551
31003	96.0498718934	368.802655794
30605	17.8825008311	101.466877156
10902	7.06014740933	37.5190543171
50601	156.265962691	682.603609812
40701	13.4785906885	77.2475623066
29797	0.0	0.0
90104	0.0	0.942201026955
31602	27.1731786322	162.095555144
10805	15.8599648163	88.7026177709
80101	127.805990399	480.019594503
20203	5.51929982294	24.4828103888
50501	67.8935067049	463.758000955
12701	85.1388555382	490.03723089
30101	21.9951453597	117.926491423
10801	5.72328466134	47.9251574684
31903	20.2777754033	108.99729581
11401	35.5259767395	184.768465317
31002	32.2175015767	172.281708248
21002	10.4961009856	54.4370655296
40103	8.09452916388	69.9680289803
30909	37.6576197601	248.829020045
11001	25.2045598261	112.532758069
10303	28.0445730112	129.096062479
