GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
P309	1.01	0.89	1.72	1.52	1.52	52	-125	38	122	17
M47660	0.89	0.86	0.98	1.15	0.97	90	52	17	17	4
M30060	1.15	1.11	2.72	1.79	0.6	15	3	5	7	-1
M25300	0.98	0.96	1.27	1.13	0.94	-4	-15	8	2	0
M32340	0.54	0.54	0.48	0.7	0.6	0	-3	2	1	0
M42740	1.09	0.99	2.37	1.4	1.56	49	10	16	19	4
M40620	0.88	0.86	1.16	1.21	0.78	9	-1	5	5	1
M22780	0.96	0.94	0.97	1.08	0.85	116	55	26	31	4
M33620	1.01	0.95	2.25	1.23	1.12	2	-11	10	2	1
M22100	0.96	0.93	1.82	1.64	0.87	-30	-46	7	9	0
M32180	0.9	0.86	1.34	0.89	1.14	-2	-5	6	-4	2
M43460	1.04	0.98	1.29	1.56	0.68	2	-15	12	6	-2
M14700	0.91	0.85	1.27	1.52	0.69	-20	-44	6	19	0
30	0.91	0.84	1.59	1.39	0.63	191	-425	65	550	1
M13740	0.9	0.81	1.85	1.5	0.79	-15	-147	14	118	0
M24500	1.06	0.98	1.73	1.41	1.43	114	49	15	43	7
M28060	0.94	0.93	1.32	1.09	0.55	-18	-35	4	14	0
M14580	0.7	0.69	0.95	0.9	0.54	-3	-18	5	16	-6
M25740	0.96	0.93	1.57	1.29	0.77	-20	-40	4	17	-1
M33540	0.65	0.64	1.9	0.9	0.35	-37	-60	8	16	-2
M15580	0.88	0.83	1.08	1.42	0.59	0	-12	0	11	0
31	1.04	0.91	1.51	1.6	0.98	2058	-93	602	1394	155
M25580	1.07	0.93	2.76	1.84	0.88	41	10	6	27	-1
M42420	1.1	0.87	1.99	1.65	1.05	32	-23	1	53	1
M28260	0.95	0.88	1.89	1.53	0.8	82	36	8	33	5
M30420	1.32	1.1	2.05	1.51	1.21	49	-1	17	31	2
M23340	1.14	0.94	2.16	2.19	0.94	48	1	6	42	-1
M13100	1.05	0.99	4.52	1.73	0.61	-2	-9	5	2	0
P339	0.85	0.77	1.53	1.36	0.74	201	-48	102	142	6
M24260	1.21	0.92	2.46	1.76	1.32	129	-27	30	123	4
M30700	0.84	0.76	1.5	1.35	0.74	203	-39	97	139	6
M35820	1.02	0.92	2.3	1.67	0.7	3	-22	7	19	-1
M35740	1.28	1.13	2.47	1.89	1.35	112	54	8	43	6
M18100	1.29	1.11	2.58	1.69	1.66	75	19	5	48	3
32	0.89	0.76	1.11	1.04	0.76	-1721	-2833	709	1219	-815
M21980	1.11	1.04	1.48	1.28	1.0	31	6	5	20	-1
M29820	0.89	0.74	1.1	1.01	0.73	-1650	-2221	608	747	-785
P332	0.89	0.74	1.1	1.01	0.73	-1685	-2280	612	767	-784
M23820	0.71	0.65	1.08	0.89	0.89	-94	-89	2	-5	-1
P456	0.89	0.75	1.29	1.11	0.92	-151	-548	86	346	-35
M21220	1.06	0.97	1.7	1.22	1.33	46	-3	3	43	3
M49080	1.19	1.07	1.39	1.43	0.83	30	6	1	22	0
M22280	0.97	0.89	1.44	1.13	1.22	-8	-31	6	15	2
M37220	0.93	0.81	1.09	1.27	0.86	-34	-59	3	20	1
M39900	0.88	0.73	1.27	1.12	0.89	-57	-391	74	300	-40
M16180	1.01	0.88	1.61	1.17	1.51	7	-36	5	35	4
33	0.76	0.73	1.13	1.04	0.78	-2455	-2600	86	105	-45
M29060	0.77	0.76	1.01	1.01	0.61	-128	-126	0	-1	-1
M28300	0.75	0.74	0.87	0.85	0.93	-87	-94	1	5	1
M13620	0.82	0.81	1.11	0.92	1.08	-62	-64	0	0	1
M30100	0.73	0.74	0.75	0.69	0.53	-362	-360	10	-1	-12
M31700	0.8	0.73	1.27	1.18	0.91	-651	-784	45	92	-4
M18180	0.78	0.76	1.15	1.02	0.83	-235	-264	19	7	2
34	0.9	0.83	0.94	1.04	0.88	-9000	-8324	-551	1071	-1197
M12100	0.88	0.7	0.99	1.24	0.86	-362	-353	-15	95	-89
M35620	0.87	0.83	0.86	0.98	0.84	-13450	-9365	-2692	1297	-2691
M36140	0.92	0.81	1.51	1.39	0.99	-54	-105	16	35	-1
M47220	1.04	0.73	1.25	1.25	1.35	-8	-189	79	93	9
M45940	0.83	0.61	0.95	1.24	0.78	-514	-495	-22	128	-126
M10900	0.84	0.72	1.23	1.06	0.86	-998	-1429	210	248	-27
35	0.91	0.66	1.18	1.02	0.8	24	-1558	204	1431	-53
M10740	0.82	0.6	1.14	0.92	0.77	-619	-933	104	265	-55
P106	0.82	0.59	1.13	0.92	0.77	-966	-1204	111	194	-67
M40740	1.03	0.72	1.34	1.17	0.94	59	-45	7	96	2
M24380	0.9	0.51	0.92	0.98	1.11	16	-10	1	24	0
M17580	1.16	1.0	1.4	1.28	1.05	145	36	21	83	4
P188	1.1	0.92	1.39	1.26	0.9	176	41	26	104	6
M29740	0.91	0.62	0.84	1.0	0.71	195	-54	3	246	0
P238	1.01	0.9	1.29	1.02	0.97	963	106	172	649	35
M16100	1.12	0.89	1.38	1.26	1.59	98	-23	6	111	5
M43500	0.98	0.76	1.32	1.12	0.51	-1	-18	2	16	-1
M26020	1.21	0.8	1.55	1.39	1.07	170	-27	16	180	0
M40760	0.96	0.85	1.08	1.05	1.2	-4	-12	1	8	0
M31060	0.85	0.77	1.04	0.98	1.09	-26	-30	1	1	1
